# Oracle Linux 5

## Sustaining Support

Oracle ASMlib for Oracle Linux 9 (x86_64)	ol9_x86_64_oracle	Oracle ASMlib for Oracle Linux 9 (x86_64)	1

Oracle Software for Oracle Linux 9 (aarch64)	ol9_aarch64_oracle_software	Oracle Software for Oracle Linux 9 (aarch64)	2
Oracle Software for Oracle Linux 9 (x86_64)	ol9_x86_64_oracle_software	Oracle Software for Oracle Linux 9 (x86_64)	2

## Oracle Linux Cloud Native Environment

Oracle Cloud Native Environment - Oracle Linux 9 (aarch64)	ol9_aarch64_ocne	Packages for components of Oracle Cloud Native Environment for Oracle Linux 9 (aarch64)	2
Oracle Cloud Native Environment - Oracle Linux 9 (x86_64)	ol9_x86_64_ocne	Packages for components of Oracle Cloud Native Environment for Oracle Linux 9 (x86_64)	2
Oracle Cloud Native Environment 1.7 - Oracle Linux 9 (x86_64)	ol9_x86_64_olcne17	Packages for components of the 1.7 release of Oracle Cloud Native Environment for Oracle Linux 9 (x86_64)	39
Oracle Cloud Native Environment 1.8 - Oracle Linux 9 (aarch64)	ol9_aarch64_olcne18	Packages for components of the 1.8 release of Oracle Cloud Native Environment for Oracle Linux 9 (aarch64)	41
Oracle Cloud Native Environment 1.8 - Oracle Linux 9 (x86_64)	ol9_x86_64_olcne18	Packages for components of the 1.8 release of Oracle Cloud Native Environment for Oracle Linux 9 (x86_64)	41
Oracle Cloud Native Environment 1.9 - Oracle Linux 9 (aarch64)	ol9_aarch64_olcne19	Packages for components of the 1.9 release of Oracle Cloud Native Environment for Oracle Linux 9 (aarch64)	35
Oracle Cloud Native Environment 1.9 - Oracle Linux 9 (x86_64)	ol9_x86_64_olcne19	Packages for components of the 1.9 release of Oracle Cloud Native Environment for Oracle Linux 9 (x86_64)	35

## Security Validations

Oracle Linux 9 Update 3 Security Validation (aarch64)	ol9_aarch64_u3_security_validation	Latest packages delivered for security validations, like FIPS or Common Criteria for Oracle Linux 9 Update 3 (aarch64)	42
Oracle Linux 9 Update 3 Security Validation (x86_64)	ol9_x86_64_u3_security_validation	Latest packages delivered for security validations, like FIPS or Common Criteria for Oracle Linux 9 Update 3 (x86_64)	82

## MySQL

MySQL Connectors Community for Oracle Linux 9 (aarch64)	ol9_aarch64_MySQL_connectors_community	Latest MySQL Connectors Community packages for Oracle Linux 9 (aarch64)	9
MySQL Connectors Community for Oracle Linux 9 (x86_64)	ol9_x86_64_MySQL_connectors_community	Latest MySQL Connectors Community packages for Oracle Linux 9 (x86_64)	9
MySQL 8.0 Connectors Community for Oracle Linux 9 (aarch64)	ol9_aarch64_MySQL80_connectors_community	Latest MySQL 8.0 Connectors Community packages for Oracle Linux 9 (aarch64).	7
MySQL 8.0 Connectors Community for Oracle Linux 9 (x86_64)	ol9_x86_64_MySQL80_connectors_community	Latest MySQL 8.0 Connectors Community packages for Oracle Linux 9 (x86_64).	7
MySQL 8.0 for Oracle Linux 9 (aarch64)	ol9_aarch64_MySQL80_community	Latest MySQL 8.0 packages for Oracle Linux 9 (aarch64).	10
MySQL 8.0 for Oracle Linux 9 (x86_64)	ol9_x86_64_MySQL80_community	Latest MySQL 8.0 packages for Oracle Linux 9 (x86_64).	10
MySQL 8.0 Tools Community for Oracle Linux 9 (aarch64)	ol9_aarch64_MySQL80_tools_community	Latest MySQL 8.0 Tools Community packages for Oracle Linux 9 (aarch64).	2
MySQL 8.0 Tools Community for Oracle Linux 9 (x86_64)	ol9_x86_64_MySQL80_tools_community	Latest MySQL 8.0 Tools Community packages for Oracle Linux 9 (x86_64).	3
MySQL 8.4 Server Community for Oracle Linux 9 (aarch64)	ol9_aarch64_MySQL84_community	Latest MySQL 8.4 Server Community packages for Oracle Linux 9 (aarch64)	11
MySQL 8.4 Server Community for Oracle Linux 9 (x86_64)	ol9_x86_64_MySQL84_community	Latest MySQL 8.4 Server Community packages for Oracle Linux 9 (x86_64)	11
MySQL 8.4 Tools Community for Oracle Linux 9 (x86_64)	ol9_x86_64_MySQL84_tools_community	Latest MySQL 8.4 Tools Community packages for Oracle Linux 9 (x86_64)	2
MySQL Innovation Server Community for Oracle Linux 9 (aarch64)	ol9_aarch64_MySQL_innovation_community	Latest MySQL Innovation Server Community packages for Oracle Linux 9 (aarch64)	11
MySQL Innovation Server Community for Oracle Linux 9 (x86_64)	ol9_x86_64_MySQL_innovation_community	Latest MySQL Innovation Server Community packages for Oracle Linux 9 (x86_64)	11
MySQL Innovation Tools Community for Oracle Linux 9 (aarch64)	ol9_aarch64_MySQL_innovation_tools_community	Latest MySQL Innovation Tools Community packages for Oracle Linux 9 (aarch64)	2
MySQL Innovation Tools Community for Oracle Linux 9 (x86_64)	ol9_x86_64_MySQL_innovation_tools_community	Latest MySQL Innovation Tools Community packages for Oracle Linux 9 (x86_64)	2

## Oracle Linux Manager

Oracle Linux Manager 2.10 Client (aarch64)	ol9_aarch64_oraclelinuxmanager210_client	Latest Oracle Linux Manager 2.10 Client packages for Oracle Linux 9 (aarch64)	46
Oracle Linux Manager 2.10 Client (x86_64)	ol9_x86_64_oraclelinuxmanager210_client	Latest Oracle Linux Manager 2.10 Client packages for Oracle Linux 9 (x86_64)	46

## Virtualization

Oracle Linux 9 KVM Utilities (aarch64)	ol9_aarch64_kvm_utils	Latest Oracle Linux 9 KVM Utilities Packages (aarch64)	39
Oracle Linux 9 KVM Utilities (x86_64)	ol9_x86_64_kvm_utils	Latest Oracle Linux 9 KVM Utilities Packages (x86_64)	39
Developer Preview of KVM Utilities for Oracle Linux 9 (aarch64)	ol9_aarch64_developer_kvm_utils	Latest KVM Utility packages for test and development for Oracle Linux 9 (aarch64).	1
Developer Preview of KVM Utilities for Oracle Linux 9 (x86_64)	ol9_x86_64_developer_kvm_utils	Latest KVM Utility packages for test and development for Oracle Linux 9 (x86_64).	1

